COD_ETU,Note : TLMI4104,Résultat : TLMI4104,Session : TLMI4104,Année : TLMI4104,Note : TLMI4204,Résultat : TLMI4204,Session : TLMI4204,Année : TLMI4204,Note : TLMI4304,Résultat : TLMI4304,Session : TLMI4304,Année : TLMI4304,Note : TLMI4404,Résultat : TLMI4404,Session : TLMI4404,Année : TLMI4404,Note : TLMI4504,Résultat : TLMI4504,Session : TLMI4504,Année : TLMI4504,Note : TLMI4604,Résultat : TLMI4604,Session : TLMI4604,Année : TLMI4604,Note : TLMI4004,Résultat : TLMI4004,Session : TLMI4004,Année : TLMI4004,Note : TLMI3104,Résultat : TLMI3104,Session : TLMI3104,Année : TLMI3104,Note : TLMI3204,Résultat : TLMI3204,Session : TLMI3204,Année : TLMI3204,Note : TLMI3304,Résultat : TLMI3304,Session : TLMI3304,Année : TLMI3304,Note : TLMI3404,Résultat : TLMI3404,Session : TLMI3404,Année : TLMI3404,Note : TLMI3504,Résultat : TLMI3504,Session : TLMI3504,Année : TLMI3504,Note : TLMI3604,Résultat : TLMI3604,Session : TLMI3604,Année : TLMI3604,Note : TLMI3004,Résultat : TLMI3004,Session : TLMI3004,Année : TLMI3004
17006397,10,V,1,2019,13938,V,1,2019,12,V,1,2019,10,V,1,2019,10.6,V,1,2018,11.3,V,1,2018,11306,V,1,2019,7,AC,2,2019,8,AC,2,2019,11.2,V,1,2019,12.7,V,1,2018,10.25,V,1,2018,11875,V,1,2018,10171,V,2,2019
17006399,,,,,,,,,,,,,,,,,11,V,1,2019,13,V,1,2019,,,1,2019,2.4,NRA,1,2019,8,NV,2,2019,5.4,NV,2,2019,7.5,NV,2,2019,10,V,2,2019,10125,V,1,2018,7238,NV,2,2019
17006401,8.25,NV,2,2019,11,V,1,2019,,,,,,,,,,,,,10,V,2,2019,,,1,2019,,,,,3.2,NRA,1,2019,2.2,NRA,1,2019,,,,,10,V,2,2019,11.5,V,1,2018,,,1,2019
17006404,11,V,1,2019,11588,V,1,2019,10,V,1,2019,11,V,1,2019,10,V,1,2019,14,V,1,2019,11265,V,1,2019,10.2,V,1,2019,7,AC,2,2019,7,AC,2,2019,13.65,V,1,2018,10.05,V,1,2018,12.75,V,1,2018,10108,V,2,2019
17006411,10,V,2,2018,10.8,V,1,2018,10,V,2,2019,10,V,2,2018,11.5,V,1,2019,11.8,V,1,2018,10683,V,2,2019,10,V,1,2019,12.6,V,1,2019,10.8,V,1,2019,13.75,V,1,2019,13525,V,1,2018,13375,V,1,2018,12342,V,1,2019
17006417,12.25,V,1,2019,10.9,V,1,2019,9,AC,2,2019,10,V,1,2019,13,V,1,2019,11,V,1,2018,11025,V,2,2019,14,V,1,2019,8.4,AC,2,2019,10,V,2,2019,13.4,V,1,2018,10,V,2,2018,14.25,V,1,2018,11675,V,2,2019
17006419,,,,,10.85,V,1,2019,,,,,10,V,1,2019,14,V,1,2019,14,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,3688,NRA,1,2019,13625,V,1,2018,,,1,2019
17006427,9.25,NV,2,2019,10,V,1,2019,,,,,,,,,11.5,V,1,2019,11,V,1,2019,,,1,2019,4.2,NRA,1,2019,8,NV,2,2019,6.1,NV,2,2019,12.75,V,1,2019,10,V,2,2019,10.5,V,1,2018,8592,NV,2,2019
17006430,15.5,V,1,2019,10,V,2,2019,11,V,1,2019,11,V,1,2019,17,V,1,2019,12.6,V,1,2018,12.85,V,2,2019,10.9,V,1,2019,10,V,2,2019,11.5,V,1,2019,10,V,2,2019,10,V,2,2019,10,V,2,2018,10.4,V,2,2019
17006436,16.25,V,1,2019,10.3,V,1,2018,10,V,2,2019,10,V,2,2019,13,V,1,2019,13756,V,1,2018,12218,V,2,2019,13.25,V,1,2019,10,V,2,2019,10.05,V,1,2018,12.4,V,1,2018,14.3,V,1,2019,12875,V,1,2018,12146,V,2,2019
17006442,10.5,V,1,2019,11488,V,1,2019,13,V,1,2019,7,AC,2,2019,10,V,1,2019,12.2,V,1,2018,10698,V,2,2019,10,V,2,2019,4.6,NRA,1,2019,5.5,NV,2,2019,10,V,2,2019,10,V,2,2019,10,V,2,2018,8.35,NV,2,2019
17006472,11.75,V,1,2019,11638,V,1,2019,11,V,1,2019,14,V,1,2019,13,V,1,2019,12.8,V,1,2018,12365,V,1,2019,10,V,2,2019,8,AC,2,2019,7.8,AC,2,2019,10.7,V,1,2018,10,V,2,2019,12125,V,1,2018,9771,AC,2,2019
17006476,12.5,V,1,2019,10,V,2,2019,12,V,1,2019,10.25,V,1,2018,13,V,1,2019,10,V,2,2018,11292,V,2,2019,10,V,2,2019,8.2,AC,2,2019,7,AC,2,2019,10,V,1,2018,10,V,2,2019,15125,V,1,2018,10054,V,2,2019
17006483,12754,V,1,2018,10475,V,1,2018,14,V,1,2019,10,V,2,2019,14.5,V,1,2019,14.65,V,1,2018,12.73,V,2,2019,9,AC,2,2019,12,V,1,2018,11.1,V,1,2019,10,V,2,2018,12762,V,1,2019,12875,V,1,2018,11.29,V,2,2019
17006503,10,V,1,2019,13.25,V,1,2019,13,V,1,2019,15,V,1,2019,14,V,1,2019,11.75,V,1,2018,12833,V,1,2019,9.25,NV,2,2019,,,,,3.9,NRA,1,2019,10,V,1,2019,11.45,V,1,2019,12.25,V,1,2019,,,1,2019
17006514,11.25,V,1,2019,10,V,2,2019,,,,,,,,,6,NV,2,2019,,,,,,,1,2019,3.65,NRA,1,2019,,,,,,,,,,,,,10,V,2,2019,10.25,V,1,2018,,,1,2019
17006516,12.65,V,1,2018,16.4,V,1,2018,11.2,V,1,2018,10,V,2,2018,14.4,V,1,2018,11.1,V,1,2018,12625,V,2,2018,10,V,2,2018,8.6,AC,2,2019,10,V,2,2019,10,V,2,2018,14812,V,1,2019,15.25,V,1,2019,11444,V,2,2019
17006631,11.5,V,1,2019,10,V,2,2019,16,V,1,2019,13,V,1,2019,14,V,1,2019,12,V,1,2019,12.75,V,2,2019,9.1,AC,2,2019,8,AC,2,2019,8,AC,2,2019,18.25,V,1,2019,9276,AC,2,2019,11.25,V,1,2019,10646,V,2,2019
17006656,15.25,V,1,2019,11325,V,1,2019,12,V,1,2019,11,V,1,2019,17,V,1,2019,11.4,V,1,2018,12996,V,1,2019,10,V,2,2019,10,V,2,2019,7,AC,2,2019,12.75,V,1,2018,12028,V,1,2019,10,V,2,2019,10296,V,2,2019
17006749,11,V,1,2019,12775,V,1,2019,16,V,1,2019,10.25,V,1,2018,13,V,1,2019,11,V,1,2018,12338,V,1,2019,11.5,V,1,2019,13.6,V,1,2019,7.7,AC,2,2019,14.2,V,1,2018,10962,V,1,2019,11875,V,1,2018,11.64,V,2,2019
17006756,10.5,V,1,2019,12.15,V,1,2019,15,V,1,2019,15,V,1,2019,10,V,1,2019,11,V,1,2019,12275,V,1,2019,14.9,V,1,2019,7.4,AC,2,2019,8.3,AC,2,2019,19,V,1,2019,9326,AC,2,2019,9,AC,2,2019,11321,V,2,2019
17006758,0,NV,2,2019,0,NV,2,2019,,,,,,,,,0,NV,2,2019,,,,,,,1,2019,0,NRA,1,2019,0,NRA,1,2019,.2,NRA,1,2019,6,NV,2,2019,2.1,NRA,1,2019,,,,,,,1,2019
17006992,13.15,V,1,2018,13.5,V,1,2018,10.4,V,1,2018,8,AC,2,2019,15.5,V,1,2018,15,V,1,2019,12592,V,2,2019,17.55,V,1,2019,13.2,V,1,2019,10,V,1,2018,10,V,2,2018,13062,V,1,2019,11625,V,1,2018,12573,V,1,2019
17007095,10,V,1,2019,10,V,2,2019,10,V,1,2019,10,V,1,2019,16,V,1,2019,15,V,1,2019,11833,V,2,2019,8.65,AC,2,2019,10,V,2,2019,10,V,2,2019,8,AC,2,2019,12366,V,1,2019,12125,V,1,2018,10.19,V,2,2019
17007398,0,NV,2,2019,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019,,,,,,,,,0,NRA,1,2019,0,NRA,1,2019,,,,,0,NRA,1,2019,,,1,2019
17007761,12.3,V,1,2018,10,V,1,2018,10,V,2,2019,10,V,2,2019,14.5,V,1,2019,10,V,2,2019,11133,V,2,2019,11.35,V,1,2019,11,V,1,2019,9.5,AC,2,2019,7,AC,2,2019,11,V,1,2018,9.5,AC,2,2019,9892,AC,2,2019
17009227,13.25,V,1,2019,10,V,1,2018,10,V,2,2019,10,V,1,2018,17,V,1,2019,13.5,V,1,2018,12292,V,2,2019,10,V,2,2019,14.8,V,1,2019,10,V,2,2018,10,V,2,2018,12.25,V,1,2018,11.75,V,1,2019,11467,V,2,2019
17010720,10,V,2,2019,11588,V,1,2019,,,,,,,,,,,,,11,V,1,2019,,,1,2019,0,NRA,1,2019,0,NRA,1,2019,,,,,10,V,2,2018,10976,V,1,2019,10,V,2,2018,,,1,2019
17011579,12.6,V,1,2018,10,V,2,2018,8.1,AC,2,2018,10,V,1,2018,10.2,V,1,2018,11.35,V,1,2018,10375,V,2,2018,7,AC,2,2019,10,V,2,2019,10,V,2,2018,11.05,V,1,2018,14.3,V,1,2018,14875,V,1,2018,11204,V,2,2019
17011580,14.75,V,1,2019,14475,V,1,2018,10,V,2,2019,15,V,1,2019,13,V,1,2019,13296,V,1,2018,13.42,V,2,2019,13.1,V,1,2019,8,AC,2,2019,12.3,V,1,2019,15.4,V,1,2018,11.9,V,1,2018,15875,V,1,2018,12763,V,2,2019
17011676,14.25,V,1,2019,10,V,2,2018,11,V,1,2019,10,V,1,2019,13,V,1,2019,10.5,V,1,2018,11458,V,1,2019,13,V,1,2019,9,AC,2,2019,9.4,AC,2,2019,11,V,1,2019,11,V,1,2019,12875,V,1,2018,11046,V,2,2019
18001816,17.75,V,1,2019,16.7,V,1,2019,19,V,1,2019,14,V,1,2019,13,V,1,2019,16,V,1,2019,16075,V,1,2019,16.2,V,1,2019,18.4,V,1,2019,18.2,V,1,2019,19,V,1,2019,15.8,V,1,2019,18.5,V,1,2019,17683,V,1,2019
18001836,13.25,V,1,2019,13915,V,1,2019,10,V,2,2019,14,V,1,2019,10,V,1,2019,19,V,1,2019,13361,V,2,2019,13.25,V,1,2019,10.4,V,1,2019,7,AC,2,2019,17.5,V,1,2019,14862,V,1,2019,18,V,1,2019,13502,V,2,2019
18002014,,,,,,,,,,,,,0,NV,2,2019,,,,,18,V,1,2019,,,1,2019,,,,,,,,,7.7,NV,2,2019,,,,,,,,,17.75,V,1,2019,,,1,2019
18002590,12.5,V,1,2019,13988,V,1,2019,10,V,2,2019,14,V,1,2019,10,V,1,2019,12,V,1,2019,12081,V,2,2019,7,AC,2,2019,7,AC,2,2019,11.2,V,1,2019,11,V,1,2019,15862,V,1,2019,17,V,1,2019,11.51,V,2,2019
18002598,12.5,V,1,2019,14638,V,1,2019,18,V,1,2019,11.5,V,1,2019,10,V,1,2019,18,V,1,2019,14106,V,1,2019,10,V,2,2019,10,V,2,2019,7,AC,2,2019,8.25,AC,2,2019,10,V,2,2019,16.25,V,1,2019,10.25,V,2,2019
18002900,16.5,V,1,2019,14283,V,1,2019,18,V,1,2019,13,V,1,2019,13,V,1,2019,16,V,1,2019,15131,V,1,2019,7,AC,2,2019,10.6,V,1,2019,10,V,2,2019,14.5,V,1,2019,10.75,V,1,2019,17.25,V,1,2019,11683,V,2,2019
18003004,11.25,V,1,2019,13475,V,1,2019,10,V,2,2019,15,V,1,2019,10,V,2,2019,15,V,1,2019,12454,V,2,2019,12.2,V,1,2019,7.2,AC,2,2019,10.5,V,1,2019,19.25,V,1,2019,12476,V,1,2019,16,V,1,2019,12938,V,2,2019
18003072,16.25,V,1,2019,13775,V,1,2019,7,AC,2,2019,17,V,1,2019,17,V,1,2019,17,V,1,2019,14671,V,2,2019,15.35,V,1,2019,10.8,V,1,2019,13.1,V,1,2019,16.5,V,1,2019,15612,V,1,2019,18,V,1,2019,14894,V,1,2019
18003097,10,V,2,2019,12538,V,1,2019,18,V,1,2019,14,V,1,2019,10,V,1,2019,14,V,1,2019,13.09,V,2,2019,8,AC,2,2019,12,V,1,2019,8.9,AC,2,2019,18.25,V,1,2019,14076,V,1,2019,16.75,V,1,2019,12996,V,2,2019
18003187,10.5,V,1,2019,11.71,V,1,2019,10,V,1,2019,7,AC,2,2019,13,V,1,2019,11,V,1,2019,10535,V,2,2019,8.6,AC,2,2019,7,AC,2,2019,8,AC,2,2019,7.5,AC,2,2019,12412,V,1,2019,14.5,V,1,2019,9669,AC,2,2019
18003211,,,,,,,,,,,,,,,,,,,,,13,V,1,2019,,,1,2019,,,,,,,,,,,,,13.5,V,1,2019,6676,NV,2,2019,13,V,1,2019,,,1,2019
18003221,14,V,1,2019,12738,V,1,2019,14,V,1,2019,13,V,1,2019,13,V,1,2019,10,V,1,2019,12.79,V,1,2019,11.85,V,1,2019,10.8,V,1,2019,13.7,V,1,2019,11.5,V,1,2019,13.7,V,1,2019,14.75,V,1,2019,12717,V,1,2019
18003290,12.5,V,1,2019,12713,V,1,2019,8,AC,2,2019,14,V,1,2019,10,V,2,2019,16,V,1,2019,12202,V,2,2019,7,AC,2,2019,10,V,2,2019,7,AC,2,2019,10,V,2,2019,12662,V,1,2019,16.75,V,1,2019,10569,V,2,2019
18003719,13.5,V,1,2019,12625,V,1,2019,,,,,10,V,1,2019,13,V,1,2019,17,V,1,2019,,,1,2019,9.55,AC,2,2019,11.2,V,1,2019,11.3,V,1,2019,11,V,1,2019,12126,V,1,2019,15.25,V,1,2019,11738,V,2,2019
18003832,13.5,V,1,2019,12025,V,1,2019,17,V,1,2019,15,V,1,2019,11.5,V,1,2019,17,V,1,2019,14338,V,1,2019,8.55,AC,2,2019,11,V,1,2019,10.05,V,1,2019,8,AC,2,2019,12662,V,1,2019,11,V,1,2019,10.21,V,2,2019
18003890,,,,,,,,,,,,,,,,,,,,,13,V,1,2019,,,1,2019,,,,,,,,,.8,NRA,1,2019,5.75,NV,2,2019,2.95,NRA,1,2019,8.75,NV,2,2019,,,1,2019
18003909,10,V,2,2019,6.7,NV,2,2019,,,,,,,,,,,,,10,V,2,2019,,,1,2019,,,,,,,,,,,,,5,NV,2,2019,,,,,13.75,V,1,2019,,,1,2019
18003916,11.5,V,1,2019,12913,V,1,2019,8,AC,2,2019,12,V,1,2019,15,V,1,2019,14,V,1,2019,12236,V,2,2019,7,AC,2,2019,7,AC,2,2019,7.5,AC,2,2019,12,V,1,2019,12.95,V,1,2019,14.5,V,1,2019,10158,V,2,2019
18003921,,,,,4875,NV,2,2019,,,,,,,,,,,,,13,V,1,2019,,,1,2019,,,,,,,,,1.7,NRA,1,2019,8,NV,2,2019,12976,V,1,2019,14.25,V,1,2019,,,1,2019
18003943,0,NV,2,2019,7.4,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,1233,NV,2,2019,10,V,2,2019,8,AC,2,2019,10,V,2,2019,8,AC,2,2019,13.7,V,1,2019,18,V,1,2019,11283,V,2,2019
18003956,,,,,,,,,,,,,,,,,,,,,12,V,1,2019,,,1,2019,,,,,,,,,1.6,NRA,1,2019,7.5,NV,2,2019,10426,V,1,2019,16.25,V,1,2019,,,1,2019
18004252,13.25,V,1,2019,12775,V,1,2019,13,V,1,2019,10,V,2,2019,12.5,V,1,2019,14,V,1,2019,12588,V,2,2019,13.15,V,1,2019,9,AC,2,2019,10.2,V,1,2019,11.5,V,1,2019,11962,V,1,2019,18,V,1,2019,12302,V,2,2019
18004287,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019
18004291,,,,,,,,,,,,,,,,,,,,,14,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,12.5,V,1,2019,,,1,2019
18004337,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019,0,NRA,1,2019,,,,,0,NRA,1,2019,0,NRA,1,2019,,,,,0,NRA,1,2019,,,1,2019
18004348,11.75,V,1,2019,13538,V,1,2019,11,V,1,2019,10,V,1,2019,13,V,1,2019,13,V,1,2019,12048,V,1,2019,7,AC,2,2019,10,V,2,2019,9,AC,2,2019,11.5,V,1,2019,12.55,V,1,2019,17.5,V,1,2019,11258,V,2,2019
18004355,12.25,V,1,2019,11313,V,1,2019,10,V,2,2019,10,V,1,2019,17,V,1,2019,15,V,1,2019,12594,V,2,2019,9,AC,2,2019,10,V,2,2019,8,AC,2,2019,18.5,V,1,2019,13574,V,1,2019,14,V,1,2019,12179,V,2,2019
18004367,,,,,,,,,,,,,,,,,,,,,5,NV,2,2019,,,1,2019,,,,,,,,,0,NRA,1,2019,.5,NRA,1,2019,2.85,NRA,1,2019,0,NRA,1,2019,,,1,2019
18004376,0,NV,2,2019,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019
18004424,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019
18004450,13.5,V,1,2019,10,V,2,2019,15,V,1,2019,10,V,2,2019,10,V,1,2019,10,V,1,2019,11417,V,2,2019,7.5,AC,2,2019,10.8,V,1,2019,10,V,1,2019,8.5,AC,2,2019,9738,AC,2,2019,13.5,V,1,2019,10006,V,2,2019
18004480,,,,,10,V,2,2019,,,,,,,,,8,NV,2,2019,10,V,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,10.5,V,1,2019,,,1,2019
18004557,,,,,,,,,,,,,,,,,,,,,17,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,9.25,NV,2,2019,,,1,2019
18004567,12.25,V,1,2019,11588,V,1,2019,10,V,2,2019,10,V,1,2019,13,V,1,2019,13,V,1,2019,11.64,V,2,2019,13.6,V,1,2019,13.4,V,1,2019,9.2,AC,2,2019,11,V,1,2019,12438,V,1,2019,13.5,V,1,2019,12.19,V,2,2019
18004807,11.25,V,1,2019,11.05,V,1,2019,,,,,,,,,9,NV,2,2019,10,V,2,2019,,,1,2019,2.55,NRA,1,2019,10.8,V,1,2019,5.9,NV,2,2019,19,V,1,2019,11354,V,1,2019,14.75,V,1,2019,10726,NV,2,2019
18004817,14.5,V,1,2019,14225,V,1,2019,10,V,2,2019,10,V,2,2019,8.5,AC,2,2019,15,V,1,2019,12038,V,2,2019,8.85,AC,2,2019,11.4,V,1,2019,9.2,AC,2,2019,15.5,V,1,2019,14878,V,1,2019,18.75,V,1,2019,13096,V,2,2019
18004840,,,,,0,NV,2,2019,,,,,,,,,0,NV,2,2019,0,NV,2,2019,,,1,2019,,,,,0,NRA,1,2019,,,,,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,,,1,2019
18004860,,,,,10.4,V,1,2019,,,,,,,,,13,V,1,2019,10,V,2,2019,,,1,2019,6.3,NV,2,2019,,,,,7.1,NV,2,2019,,,,,10.1,V,1,2019,16,V,1,2019,,,1,2019
18004912,10,V,2,2019,11938,V,1,2019,11,V,1,2019,11,V,1,2019,10.5,V,1,2019,13,V,1,2019,11.24,V,2,2019,10,V,2,2019,4.8,NRA,1,2019,4.4,NRA,1,2019,5.75,NV,2,2019,11726,V,1,2019,16.5,V,1,2019,8863,NV,2,2019
18004917,,,,,10838,V,1,2019,,,,,,,,,10,V,1,2019,10,V,2,2019,,,1,2019,,,,,7.2,NV,2,2019,4.2,NRA,1,2019,,,,,,,,,13.5,V,1,2019,,,1,2019
18004952,,,,,,,,,,,,,,,,,,,,,10,V,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,11,V,1,2019,,,1,2019
18004966,12.25,V,1,2019,12063,V,1,2019,10,V,1,2019,10,V,2,2019,13,V,1,2019,15,V,1,2019,12052,V,2,2019,7,AC,2,2019,10,V,2,2019,10.8,V,1,2019,11.5,V,1,2019,15.15,V,1,2019,16.5,V,1,2019,11825,V,2,2019
18005004,0,NV,2,2019,,,,,,,,,,,,,0,NV,2,2019,0,NV,2,2019,,,1,2019,2.8,NRA,1,2019,6.8,NV,2,2019,6.1,NV,2,2019,6,NV,2,2019,11338,V,1,2019,15.25,V,1,2019,8048,NV,2,2019
18005047,13.5,V,1,2019,10.7,V,1,2019,,,,,10,V,1,2019,,,,,10,V,2,2019,,,1,2019,8.55,NV,2,2019,4.8,NRA,1,2019,5.6,NV,2,2019,5.25,NV,2,2019,10,V,2,2019,15.25,V,1,2019,8242,NV,2,2019
18005070,,,,,,,,,,,,,,,,,,,,,10,V,2,2019,,,1,2019,,,,,,,,,1.7,NRA,1,2019,6,NV,2,2019,,,,,15,V,1,2019,,,1,2019
18005077,,,,,,,,,,,,,,,,,,,,,13,V,1,2019,,,1,2019,9,NV,2,2019,10.8,V,1,2019,,,,,,,,,10,V,2,2019,16.75,V,1,2019,,,1,2019
18005090,10,V,2,2019,12613,V,1,2019,8,AC,2,2019,15,V,1,2019,15,V,1,2019,12,V,1,2019,12102,V,2,2019,7,AC,2,2019,10,V,2,2019,7.1,AC,2,2019,10,V,2,2019,13026,V,1,2019,13.5,V,1,2019,10104,V,2,2019
18005111,14.5,V,1,2019,10,V,1,2019,7,AC,2,2019,13,V,1,2019,14,V,1,2019,14,V,1,2019,12083,V,2,2019,9.1,AC,2,2019,10,V,2,2019,7.3,AC,2,2019,17.5,V,1,2019,10,V,2,2019,14.25,V,1,2019,11358,V,2,2019
18005123,15.25,V,1,2019,14463,V,1,2019,13,V,1,2019,15,V,1,2019,13,V,1,2019,12,V,1,2019,13786,V,1,2019,10,V,2,2019,11.8,V,1,2019,13.2,V,1,2019,18,V,1,2019,11426,V,1,2019,14.25,V,1,2019,13113,V,2,2019
18005179,13.5,V,1,2019,12563,V,1,2019,12,V,1,2019,14,V,1,2019,14.5,V,1,2019,18,V,1,2019,14094,V,1,2019,8.7,AC,2,2019,10,V,2,2019,10.2,V,1,2019,14.75,V,1,2019,14026,V,1,2019,17.25,V,1,2019,12488,V,2,2019
18005324,13,V,1,2019,,,,,,,,,,,,,,,,,18,V,1,2019,,,1,2019,2.9,NRA,1,2019,,,,,7.8,NV,2,2019,10,V,1,2019,,,,,17.25,V,1,2019,,,1,2019
18005328,10.25,V,1,2019,11.8,V,1,2019,9,AC,2,2019,10,V,2,2019,13,V,1,2019,12,V,1,2019,11008,V,2,2019,10.05,V,1,2019,10,V,2,2019,12.3,V,1,2019,12.75,V,1,2019,12912,V,1,2019,16,V,1,2019,12335,V,2,2019
18005343,16.25,V,1,2019,10,V,1,2019,10,V,2,2019,14,V,1,2019,6,NV,2,2019,14,V,1,2019,11708,NV,2,2019,8.6,NV,2,2019,6.6,NV,2,2019,5,NV,2,2019,6.5,NV,2,2019,10,V,2,2019,15.5,V,1,2019,8.7,NV,2,2019
18005351,12.5,V,1,2019,10.8,V,1,2019,9,AC,2,2019,7,AC,2,2019,12,V,1,2019,16,V,1,2019,11217,V,2,2019,7,AC,2,2019,10,V,2,2019,10.7,V,1,2019,10,V,2,2019,14312,V,1,2019,16.5,V,1,2019,11419,V,2,2019
18005354,0,NV,2,2019,0,NV,2,2019,,,,,,,,,0,NV,2,2019,0,NV,2,2019,,,1,2019,,,,,,,,,,,,,0,NRA,1,2019,,,,,0,NRA,1,2019,,,1,2019
18005370,,,,,,,,,,,,,,,,,,,,,10,V,2,2019,,,1,2019,0,NRA,1,2019,6,NV,2,2019,2.6,NRA,1,2019,7.25,NV,2,2019,10,V,2,2019,0,NRA,1,2019,4308,NV,2,2019
18005389,14.5,V,1,2019,11363,V,1,2019,12,V,1,2019,14,V,1,2019,13,V,1,2019,18,V,1,2019,13811,V,1,2019,12.65,V,1,2019,7,AC,2,2019,10,V,2,2019,16.75,V,1,2019,11138,V,1,2019,14.75,V,1,2019,12048,V,2,2019
18005401,,,,,,,,,,,,,,,,,,,,,10,V,2,2019,,,1,2019,2.95,NRA,1,2019,2.2,NRA,1,2019,1.7,NRA,1,2019,6.5,NV,2,2019,3.25,NRA,1,2019,14.5,V,1,2019,5183,NV,2,2019
18005409,0,NV,2,2019,0,NV,2,2019,,,,,,,,,0,NV,2,2019,0,NV,2,2019,,,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019
18005417,10.5,V,1,2019,10,V,2,2019,,,,,,,,,,,,,10,V,2,2019,,,1,2019,,,,,,,,,,,,,10.5,V,1,2019,10,V,2,2019,13,V,1,2019,,,1,2019
18005421,,,,,,,,,,,,,,,,,13,V,1,2019,13,V,1,2019,,,1,2019,6.35,NV,2,2019,10,V,2,2019,7.6,NV,2,2019,5,NV,2,2019,10038,V,1,2019,14.25,V,1,2019,8873,NV,2,2019
18005430,,,,,10,V,2,2019,,,,,,,,,10,V,1,2019,5,NV,2,2019,,,1,2019,2.8,NRA,1,2019,6,NV,2,2019,3.6,NRA,1,2019,10,V,2,2019,10,V,2,2019,13.75,V,1,2019,7692,NV,2,2019
