COD_ETU,Note : TLMI4104,Résultat : TLMI4104,Session : TLMI4104,Année : TLMI4104,Note : TLMI4204,Résultat : TLMI4204,Session : TLMI4204,Année : TLMI4204,Note : TLMI4304,Résultat : TLMI4304,Session : TLMI4304,Année : TLMI4304,Note : TLMI4404,Résultat : TLMI4404,Session : TLMI4404,Année : TLMI4404,Note : TLMI4504,Résultat : TLMI4504,Session : TLMI4504,Année : TLMI4504,Note : TLMI4604,Résultat : TLMI4604,Session : TLMI4604,Année : TLMI4604,Note : TLMI4004,Résultat : TLMI4004,Session : TLMI4004,Année : TLMI4004,Note : TLMI3104,Résultat : TLMI3104,Session : TLMI3104,Année : TLMI3104,Note : TLMI3204,Résultat : TLMI3204,Session : TLMI3204,Année : TLMI3204,Note : TLMI3304,Résultat : TLMI3304,Session : TLMI3304,Année : TLMI3304,Note : TLMI3404,Résultat : TLMI3404,Session : TLMI3404,Année : TLMI3404,Note : TLMI3504,Résultat : TLMI3504,Session : TLMI3504,Année : TLMI3504,Note : TLMI3604,Résultat : TLMI3604,Session : TLMI3604,Année : TLMI3604,Note : TLMI3004,Résultat : TLMI3004,Session : TLMI3004,Année : TLMI3004
18005475,,,,,,,,,,,,,,,,,8.5,NV,2,2019,11,V,1,2019,,,1,2019,,,,,,,,,1.4,NRA,1,2019,5,NV,2,2019,11.85,V,1,2019,16.5,V,1,2019,,,1,2019
18005479,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019,0,NRA,1,2019,,,,,,,,,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,,,1,2019
18005517,13.5,V,1,2019,12.85,V,1,2019,9,AC,2,2019,11,V,1,2019,12,V,1,2019,14,V,1,2019,12058,V,2,2019,7,AC,2,2019,10,V,2,2019,10.4,V,1,2019,10,V,2,2019,13.5,V,1,2019,14.5,V,1,2019,10.9,V,2,2019
18005544,,,,,,,,,,,,,,,,,,,,,15,V,1,2019,,,1,2019,0,NRA,1,2019,,,,,,,,,,,,,,,,,15.25,V,1,2019,,,1,2019
18005547,17.5,V,1,2019,12475,V,1,2019,10,V,2,2019,8,AC,2,2019,13,V,1,2019,18,V,1,2019,13163,V,2,2019,10,V,2,2019,11.4,V,1,2019,10.9,V,1,2019,11,V,1,2019,15388,V,1,2019,14.75,V,1,2019,12.24,V,2,2019
18005566,11.75,V,1,2019,10,V,1,2019,14,V,1,2019,18,V,1,2019,13,V,1,2019,10,V,1,2019,12792,V,1,2019,9,AC,2,2019,10,V,2,2019,7,AC,2,2019,19,V,1,2019,10,V,2,2019,12.75,V,1,2019,11292,V,2,2019
18005756,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,9,NV,2,2019,,,1,2019
18005764,13.25,V,1,2019,,,,,,,,,,,,,,,,,10,V,1,2019,,,1,2019,,,,,,,,,,,,,4.5,NRA,1,2019,,,,,10,V,2,2019,,,1,2019
18005831,11.5,V,1,2019,12388,V,1,2019,11,V,1,2019,10,V,1,2019,15,V,1,2019,18,V,1,2019,12981,V,1,2019,11.75,V,1,2019,10.6,V,1,2019,10,V,1,2019,11.75,V,1,2019,13.05,V,1,2019,16,V,1,2019,12192,V,1,2019
18005838,12.25,V,1,2019,10,V,2,2019,10,V,2,2019,0,NV,2,2019,7,NV,2,2019,15,V,1,2019,9042,NV,2,2019,.75,NRA,1,2019,4.8,NRA,1,2019,3.2,NRA,1,2019,8,NV,2,2019,10,V,2,2019,6,NV,2,2019,5458,NV,2,2019
18005845,7.5,AC,2,2019,10,V,1,2019,12,V,1,2019,11,V,1,2019,17,V,1,2019,11,V,1,2019,11417,V,2,2019,5.25,NV,2,2019,6,NV,2,2019,10.9,V,1,2019,10,V,2,2019,10.75,V,1,2019,15.75,V,1,2019,9775,NV,2,2019
18005940,10,V,2,2019,,,,,,,,,,,,,,,,,10,V,2,2019,,,1,2019,,,,,,,,,,,,,6,NV,2,2019,,,,,10,V,2,2019,,,1,2019
18005960,10.25,V,1,2019,,,,,,,,,10,V,1,2019,13,V,1,2019,17,V,1,2019,,,1,2019,2.9,NRA,1,2019,,,,,7,NV,2,2019,8.75,NV,2,2019,12.05,V,1,2019,15.25,V,1,2019,,,1,2019
18006040,10.25,V,1,2019,,,,,,,,,10,V,1,2019,17,V,1,2019,17,V,1,2019,,,1,2019,3.95,NRA,1,2019,,,,,8.15,NV,2,2019,7.5,NV,2,2019,12362,V,1,2019,15.5,V,1,2019,,,1,2019
18006045,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019,,,,,,,,,,,,,,,,,1.85,NRA,1,2019,6.5,NV,2,2019,,,1,2019
18006059,,,,,,,,,,,,,,,,,,,,,10,V,2,2019,,,1,2019,,,,,,,,,,,,,1,NRA,1,2019,,,,,16.5,V,1,2019,,,1,2019
18006092,10,V,2,2019,10,V,2,2019,,,,,,,,,17,V,1,2019,10,V,2,2019,,,1,2019,2.8,NRA,1,2019,6.2,NV,2,2019,2.5,NRA,1,2019,10,V,2,2019,10,V,2,2019,12.25,V,1,2019,7292,NV,2,2019
18006100,10,V,2,2019,10,V,1,2019,,,,,,,,,11,V,1,2019,12,V,1,2019,,,1,2019,,,,,,,,,,,,,8,NV,2,2019,10,V,2,2019,12,V,1,2019,,,1,2019
18006124,14.5,V,1,2019,10.9,V,1,2019,9,AC,2,2019,12,V,1,2019,11,V,1,2019,12,V,1,2019,11567,V,2,2019,13.2,V,1,2019,11,V,1,2019,8.1,AC,2,2019,13.5,V,1,2019,11.75,V,1,2019,16.5,V,1,2019,12342,V,2,2019
18006129,13.5,V,1,2019,8.6,NV,2,2019,,,,,,,,,10,V,1,2019,13,V,1,2019,,,1,2019,0,NRA,1,2019,0,NRA,1,2019,3.1,NRA,1,2019,10,V,2,2019,13.45,V,1,2019,13.25,V,1,2019,6633,NV,2,2019
18006139,,,,,,,,,,,,,,,,,13,V,1,2019,10,V,1,2019,,,1,2019,.6,NRA,1,2019,,,,,,,,,1,NRA,1,2019,11512,V,1,2019,15.25,V,1,2019,,,1,2019
18006160,15,V,1,2019,15675,V,1,2019,19,V,1,2019,12,V,1,2019,10,V,1,2019,12,V,1,2019,13946,V,1,2019,8.85,AC,2,2019,8.4,AC,2,2019,10,V,2,2019,11.5,V,1,2019,10.05,V,1,2019,17,V,1,2019,10967,V,2,2019
18006172,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,5.85,NV,2,2019,8,NV,2,2019,10.7,V,1,2019,10,V,1,2019,13976,V,1,2019,13.75,V,1,2019,10379,NV,2,2019
18006176,11.5,V,1,2019,10,V,2,2019,,,,,,,,,12,V,1,2019,13,V,1,2019,,,1,2019,,,,,,,,,3.4,NRA,1,2019,18.75,V,1,2019,10176,V,1,2019,17.75,V,1,2019,,,1,2019
18006180,13.25,V,1,2019,10,V,1,2019,,,,,,,,,,,,,10,V,1,2019,,,1,2019,,,,,,,,,3.1,NRA,1,2019,14.5,V,1,2019,13038,V,1,2019,15.75,V,1,2019,,,1,2019
18006183,10,V,2,2019,,,,,,,,,10,V,1,2019,13,V,1,2019,8,NV,2,2019,,,1,2019,,,,,,,,,3.4,NRA,1,2019,8,NV,2,2019,10326,V,1,2019,11.75,V,1,2019,,,1,2019
18006184,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,.5,NRA,1,2019,,,,,12.5,V,1,2019,,,1,2019
18006186,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,5.5,NV,2,2019,,,,,16.25,V,1,2019,,,1,2019
18006193,,,,,,,,,,,,,,,,,,,,,11,V,1,2019,,,1,2019,3.8,NRA,1,2019,,,,,,,,,6.5,NV,2,2019,7062,NV,2,2019,17.5,V,1,2019,,,1,2019
18006197,12.5,V,1,2019,10,V,2,2019,,,,,7,NV,2,2019,11,V,1,2019,16,V,1,2019,,,1,2019,,,,,,,,,7.5,NV,2,2019,5.5,NV,2,2019,11.9,V,1,2019,15.25,V,1,2019,,,1,2019
18006203,10.25,V,1,2019,13.6,V,1,2019,12,V,1,2019,7,AC,2,2019,13,V,1,2019,16,V,1,2019,11975,V,2,2019,3.45,NRA,1,2019,8,NV,2,2019,7,NV,2,2019,10,V,2,2019,10,V,2,2019,10,V,2,2019,8075,NV,2,2019
18006205,,,,,,,,,,,,,,,,,,,,,10,V,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,12.25,V,1,2019,,,1,2019
18006208,,,,,,,,,,,,,,,,,,,,,10,V,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,10,V,2,2019,,,1,2019
18006210,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019,,,,,,,,,,,,,6,NV,2,2019,,,,,16.5,V,1,2019,,,1,2019
18006211,10,V,2,2019,12525,V,1,2019,,,,,,,,,,,,,15,V,1,2019,,,1,2019,2.8,NRA,1,2019,4.8,NRA,1,2019,3.9,NRA,1,2019,18,V,1,2019,11926,V,1,2019,13.5,V,1,2019,9154,NV,2,2019
18006212,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,.6,NRA,1,2019,0,NRA,1,2019,.5,NRA,1,2019,,,,,0,NRA,1,2019,,,1,2019
18006213,9.75,NV,2,2019,7.25,NV,2,2019,,,,,7,NV,2,2019,,,,,,,,,,,1,2019,2.2,NRA,1,2019,,,,,3.4,NRA,1,2019,9,NV,2,2019,10,V,2,2019,10,V,2,2019,,,1,2019
18006215,13.5,V,1,2019,,,,,,,,,,,,,4,NV,2,2019,14,V,1,2019,,,1,2019,,,,,,,,,,,,,8.5,NV,2,2019,12588,V,1,2019,12.75,V,1,2019,,,1,2019
18006217,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,6,NV,2,2019,10,V,2,2019,9.5,NV,2,2019,,,1,2019
18006218,10.5,V,1,2019,13013,V,1,2019,14,V,1,2019,12,V,1,2019,15,V,1,2019,15,V,1,2019,13252,V,1,2019,7,AC,2,2019,9,AC,2,2019,10.8,V,1,2019,12.75,V,1,2019,11476,V,1,2019,17,V,1,2019,11338,V,2,2019
18006219,15,V,1,2019,10,V,2,2019,,,,,,,,,8.5,NV,2,2019,14,V,1,2019,,,1,2019,0,NRA,1,2019,2.2,NRA,1,2019,0,NRA,1,2019,6,NV,2,2019,5.9,NV,2,2019,8,NV,2,2019,3683,NV,2,2019
18006220,12.5,V,1,2019,10.5,V,1,2019,,,,,,,,,14,V,1,2019,13,V,1,2019,,,1,2019,,,,,,,,,1.6,NRA,1,2019,15,V,1,2019,,,,,13.25,V,1,2019,,,1,2019
18006221,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,1.5,NRA,1,2019,1.5,NRA,1,2019,0,NRA,1,2019,.5,NV,2,2019
18006222,11.25,V,1,2019,10,V,2,2019,15,V,1,2019,14,V,1,2019,16,V,1,2019,16,V,1,2019,13708,V,2,2019,11.9,V,1,2019,7.4,AC,2,2019,12,V,1,2019,7.75,AC,2,2019,11162,V,1,2019,12.25,V,1,2019,10.41,V,2,2019
18006223,10,V,2,2019,10,V,2,2019,,,,,,,,,,,,,11,V,1,2019,,,1,2019,,,,,,,,,,,,,5,NV,2,2019,,,,,13.25,V,1,2019,,,1,2019
18006911,10.25,V,1,2019,10,V,2,2019,10,V,2,2019,,,,,15.5,V,1,2019,12,V,1,2019,,,1,2019,8.8,NV,2,2019,,,,,8,NV,2,2019,10,V,2,2019,10,V,2,2019,11,V,1,2019,,,1,2019
18007022,,,,,10,V,1,2019,,,,,,,,,,,,,18,V,1,2019,,,1,2019,,,,,,,,,,,,,18.5,V,1,2019,13.1,V,1,2019,16,V,1,2019,,,1,2019
18007194,,,,,,,,,,,,,,,,,,,,,12,V,1,2019,,,1,2019,,,,,10.6,V,1,2019,6.1,NV,2,2019,12,V,1,2019,,,,,14.5,V,1,2019,,,1,2019
18007298,,,,,,,,,,,,,,,,,,,,,10,V,1,2019,,,1,2019,,,,,,,,,,,,,5,NV,2,2019,,,,,14.5,V,1,2019,,,1,2019
18007617,,,,,,,,,,,,,,,,,,,,,15,V,1,2019,,,1,2019,,,,,,,,,,,,,12.5,V,1,2019,,,,,13.5,V,1,2019,,,1,2019
18007960,10.5,V,1,2019,10,V,2,2019,,,,,,,,,14,V,1,2019,13,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,17,V,1,2019,,,1,2019
18008043,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,1.05,NRA,1,2019,,,,,,,1,2019
18008962,,,,,12745,V,1,2019,,,,,,,,,,,,,11,V,1,2019,,,1,2019,,,,,,,,,,,,,8,NV,2,2019,10.93,V,1,2019,16,V,1,2019,,,1,2019
18008966,,,,,,,,,,,,,,,,,,,,,10,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,6.25,NV,2,2019,,,1,2019
18009004,14.1,V,1,2019,15.05,V,1,2019,,,,,,,,,10,V,1,2019,15,V,1,2019,,,1,2019,4.1,NRA,1,2019,,,,,10,V,2,2019,16.5,V,1,2019,10.8,V,1,2019,16.25,V,1,2019,,,1,2019
18009008,9,NV,2,2019,10,V,2,2019,,,,,,,,,8,NV,2,2019,11,V,1,2019,,,1,2019,,,,,,,,,,,,,6,NV,2,2019,,,,,15.5,V,1,2019,,,1,2019
18009010,,,,,,,,,,,,,,,,,,,,,11,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,13,V,1,2019,,,1,2019
18009011,16,V,1,2019,11.5,V,1,2019,9,AC,2,2019,13,V,1,2019,13,V,1,2019,15,V,1,2019,12917,V,2,2019,8.8,AC,2,2019,11,V,1,2019,11.9,V,1,2019,10,V,1,2019,13212,V,1,2019,16.5,V,1,2019,11902,V,2,2019
18009016,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019
18009019,12,V,1,2019,,,,,,,,,,,,,12.5,V,1,2019,11,V,1,2019,,,1,2019,,,,,,,,,10,V,2,2019,7.5,NV,2,2019,10.1,V,1,2019,17.5,V,1,2019,,,1,2019
18009020,,,,,10,V,2,2019,,,,,,,,,,,,,8,NV,2,2019,,,1,2019,,,,,7.6,NV,2,2019,,,,,,,,,11.8,V,1,2019,16.75,V,1,2019,,,1,2019
18009022,10,V,2,2019,10,V,1,2019,8,AC,2,2019,10,V,1,2019,15,V,1,2019,10,V,2,2019,10.5,V,2,2019,8,AC,2,2019,10,V,2,2019,11.4,V,1,2019,10,V,2,2019,11.6,V,1,2019,12,V,1,2019,10.5,V,2,2019
18009027,9.25,AC,2,2019,10775,V,1,2019,10,V,2,2019,10,V,1,2019,10,V,1,2019,10,V,1,2019,10004,V,2,2019,3.85,NRA,1,2019,8,NV,2,2019,10,V,2,2019,10,V,2,2019,10,V,2,2019,16.25,V,1,2019,9683,NV,2,2019
18009029,15.75,V,1,2019,10,V,2,2019,,,,,,,,,0,NV,2,2019,15,V,1,2019,,,1,2019,9,NV,2,2019,,,,,8.7,NV,2,2019,12.5,V,1,2019,10,V,2,2019,15,V,1,2019,,,1,2019
18009031,,,,,,,,,,,,,,,,,,,,,13,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,7.25,NV,2,2019,,,1,2019
18009033,0,NV,2,2019,6.8,NV,2,2019,,,,,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,,,1,2019,8.15,NV,2,2019,,,,,9.1,NV,2,2019,10,V,2,2019,12.4,V,1,2019,10,V,2,2019,,,1,2019
18009093,11,V,1,2019,,,,,,,,,10,V,1,2019,,,,,10,V,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,14.75,V,1,2019,,,1,2019
18009154,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019
18009159,11.5,V,1,2019,,,,,,,,,,,,,,,,,16,V,1,2019,,,1,2019,,,,,,,,,,,,,5,NV,2,2019,10,V,2,2019,11.5,V,1,2019,,,1,2019
18009169,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,5.6,NV,2,2019,.2,NRA,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019
18009212,,,,,,,,,,,,,,,,,,,,,10,V,1,2019,,,1,2019,,,,,,,,,,,,,.5,NRA,1,2019,,,,,13.5,V,1,2019,,,1,2019
18009732,11.5,V,1,2019,,,,,0,NV,2,2019,6,NV,2,2019,,,,,12,V,1,2019,,,1,2019,,,,,,,,,1.8,NRA,1,2019,6,NV,2,2019,,,,,8.5,NV,2,2019,,,1,2019
18009804,,,,,,,,,,,,,,,,,,,,,12,V,1,2019,,,1,2019,3.45,NRA,1,2019,3.2,NRA,1,2019,5,NV,2,2019,8.5,NV,2,2019,9.7,NV,2,2019,15,V,1,2019,7475,NV,2,2019
18009949,10,V,2,2019,8.75,NV,2,2019,10,V,2,2019,8,NV,2,2019,7,NV,2,2019,16,V,1,2019,9958,NV,2,2019,10,V,2,2019,7.2,NV,2,2019,5,NV,2,2019,11,V,1,2019,10,V,2,2019,13.5,V,1,2019,9.45,NV,2,2019
18010317,11.5,V,1,2019,13675,V,1,2019,14,V,1,2019,15,V,1,2019,13,V,1,2019,17,V,1,2019,14029,V,1,2019,7,AC,2,2019,10.6,V,1,2019,10,V,1,2019,19.5,V,1,2019,13.2,V,1,2019,15.75,V,1,2019,12675,V,2,2019
18010364,,,,,,,,,,,,,,,,,,,,,12,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,10,V,2,2019,,,1,2019
18010372,,,,,,,,,,,,,7,NV,2,2019,11.5,V,1,2019,14,V,1,2019,,,1,2019,,,,,,,,,,,,,6,NV,2,2019,10,V,2,2019,14.25,V,1,2019,,,1,2019
18010519,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019
18010520,13.5,V,1,2019,,,,,,,,,,,,,,,,,14,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,10,V,2,2019,15.25,V,1,2019,,,1,2019
18010525,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019
18010547,,,,,,,,,,,,,,,,,,,,,5,NV,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,2.75,NRA,1,2019,,,1,2019
18010592,,,,,,,,,,,,,,,,,12,V,1,2019,10,V,2,2019,,,1,2019,10.2,V,1,2019,12.8,V,1,2019,12.9,V,1,2019,7,AC,2,2019,13312,V,1,2019,11.5,V,1,2019,11285,V,2,2019
18010733,,,,,10,V,2,2019,,,,,10,V,1,2019,17,V,1,2019,16,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,9.35,NV,2,2019,17.25,V,1,2019,,,1,2019
18010738,14.25,V,1,2019,12475,V,1,2019,,,,,0,NV,2,2019,,,,,10,V,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019
18010741,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,7,NV,2,2019,,,,,9,NV,2,2019,,,1,2019
18010743,13.25,V,1,2019,13963,V,1,2019,13,V,1,2019,11,V,1,2019,14,V,1,2019,15,V,1,2019,13369,V,1,2019,3.1,NRA,1,2019,4.6,NRA,1,2019,7,NV,2,2019,6,NV,2,2019,14126,V,1,2019,14.75,V,1,2019,8263,NV,2,2019
18010750,,,,,10,V,2,2019,,,,,,,,,,,,,13,V,1,2019,,,1,2019,,,,,,,,,,,,,6.25,NV,2,2019,,,,,17.75,V,1,2019,,,1,2019
18010752,,,,,10,V,2,2019,,,,,,,,,,,,,10,V,1,2019,,,1,2019,,,,,,,,,7,NV,2,2019,,,,,10426,V,1,2019,16.75,V,1,2019,,,1,2019
18010755,10.5,V,1,2019,10,V,2,2019,15,V,1,2019,10,V,1,2019,10,V,2,2019,16,V,1,2019,11917,V,2,2019,,,,,,,,,7.7,NV,2,2019,6.5,NV,2,2019,10,V,2,2019,11.25,V,1,2019,,,1,2019
18010758,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,5.5,NV,2,2019,,,,,8,NV,2,2019,,,1,2019
18010761,10,V,2,2019,10,V,2,2019,,,,,,,,,,,,,10,V,1,2019,,,1,2019,7,NV,2,2019,,,,,,,,,8,NV,2,2019,10012,V,1,2019,14.25,V,1,2019,,,1,2019
18010765,8.25,NV,2,2019,12.2,V,1,2019,,,,,,,,,,,,,10,V,2,2019,,,1,2019,,,,,,,,,,,,,,,,,10676,V,1,2019,13,V,1,2019,,,1,2019
18010769,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NRA,1,2019,3.6,NRA,1,2019,0,NRA,1,2019,13,V,1,2019,2,NRA,1,2019,12.5,V,1,2019,5183,NV,2,2019
18010770,,,,,,,,,,,,,,,,,,,,,11,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,11.25,V,1,2019,,,1,2019
18010778,,,,,,,,,,,,,,,,,,,,,13,V,1,2019,,,1,2019,,,,,,,,,,,,,.5,NRA,1,2019,,,,,6.75,NV,2,2019,,,1,2019
18010779,13.25,V,1,2019,,,,,,,,,,,,,10,V,1,2019,13,V,1,2019,,,1,2019,3.45,NRA,1,2019,2,NRA,1,2019,1,NRA,1,2019,.5,NRA,1,2019,6626,NV,2,2019,12.5,V,1,2019,4346,NV,2,2019
18010780,11.5,V,1,2019,10,V,2,2019,,,,,12,V,1,2019,,,,,16,V,1,2019,,,1,2019,,,,,,,,,,,,,6,NV,2,2019,0,NRA,1,2019,14.25,V,1,2019,,,1,2019
18010783,10,V,2,2019,13825,V,1,2019,,,,,,,,,10,V,1,2019,15,V,1,2019,,,1,2019,8.4,AC,2,2019,10,V,2,2019,10,V,1,2019,19.5,V,1,2019,13376,V,1,2019,15,V,1,2019,12713,V,2,2019
18010788,14.5,V,1,2019,,,,,,,,,7,NV,2,2019,,,,,16,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,8.5,NV,2,2019,11.5,V,1,2019,,,1,2019
18010805,,,,,10,V,2,2019,,,,,10,V,1,2019,17,V,1,2019,13,V,1,2019,,,1,2019,4.55,NRA,1,2019,10,V,2,2019,,,,,6,NV,2,2019,10,V,2,2019,14,V,1,2019,,,1,2019
18010880,10,V,2,2019,10.3,V,1,2019,13,V,1,2019,10,V,2,2019,11,V,1,2019,19,V,1,2019,12217,V,2,2019,4.3,NRA,1,2019,6.2,NV,2,2019,3,NRA,1,2019,15.75,V,1,2019,12876,V,1,2019,14.25,V,1,2019,9396,NV,2,2019
18010881,0,NV,2,2019,6.8,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,1133,NV,2,2019,8.3,AC,2,2019,10,V,2,2019,10,V,2,2019,14.75,V,1,2019,11.7,V,1,2019,15.5,V,1,2019,11708,V,2,2019
18010888,,,,,,,,,,,,,,,,,,,,,1,NV,2,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019
18010894,,,,,,,,,,,,,,,,,6,NV,2,2019,,,,,,,1,2019,,,,,,,,,3.5,NRA,1,2019,,,,,10,V,2,2019,9.25,NV,2,2019,,,1,2019
18011058,,,,,,,,,,,,,,,,,,,,,8,NV,2,2019,,,1,2019,,,,,,,,,,,,,,,,,4438,NRA,1,2019,,,,,,,1,2019
18011062,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019
18011070,10.5,V,1,2019,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,,,,,1,2019
18011072,11,V,1,2019,12625,V,1,2019,13,V,1,2019,10,V,2,2018,14,V,1,2019,12,V,1,2019,12104,V,1,2019,.15,NRA,1,2019,2.4,NRA,1,2019,3.4,NRA,1,2019,13.4,V,1,2018,10,V,2,2018,11.5,V,1,2018,6808,NV,2,2019
18011543,11.75,V,1,2019,11.4,V,1,2019,18,V,1,2019,14,V,1,2019,10,V,1,2019,18,V,1,2019,13858,V,1,2019,10,V,2,2019,14.4,V,1,2019,10.5,V,1,2019,17.5,V,1,2019,10576,V,1,2019,10,V,2,2019,12163,V,2,2019
18011546,,,,,10825,V,1,2019,,,,,,,,,12,V,1,2019,14,V,1,2019,,,1,2019,3.75,NRA,1,2019,,,,,,,,,6,NV,2,2019,10,V,2,2019,14.75,V,1,2019,,,1,2019
18011548,13.25,V,1,2019,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,.8,NRA,1,2019,7.5,NV,2,2019,9512,NV,2,2019,9.25,NV,2,2019,,,1,2019
18011549,,,,,,,,,,,,,,,,,,,,,15,V,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,13.5,V,1,2019,,,1,2019
18011567,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,0,NRA,1,2019,0,NRA,1,2019,,,1,2019
18011568,11.5,V,1,2019,,,,,,,,,,,,,10,V,1,2019,,,,,,,1,2019,,,,,,,,,,,,,6,NV,2,2019,10,V,2,2019,10,V,2,2019,,,1,2019
18011569,10.25,V,1,2019,13938,V,1,2019,,,,,15,V,1,2019,13,V,1,2019,10,V,2,2019,,,1,2019,9,NV,2,2019,,,,,,,,,11.25,V,1,2019,12226,V,1,2019,13.25,V,1,2019,,,1,2019
18011572,10,V,2,2019,12925,V,1,2019,,,,,11,V,1,2019,,,,,15,V,1,2019,,,1,2019,,,,,,,,,10,V,2,2019,17.5,V,1,2019,10376,V,1,2019,15,V,1,2019,,,1,2019
18012757,13.25,V,1,2019,10,V,2,2019,,,,,10,V,1,2019,15,V,1,2019,13,V,1,2019,,,1,2019,,,,,,,,,.2,NRA,1,2019,,,,,,,,,14,V,1,2019,,,1,2019
