COD_ETU,Note : TLMP3104,Résultat : TLMP3104,Session : TLMP3104,Année : TLMP3104,Note : TLMP3204,Résultat : TLMP3204,Session : TLMP3204,Année : TLMP3204,Note : TLMP3304,Résultat : TLMP3304,Session : TLMP3304,Année : TLMP3304,Note : TLMP3404,Résultat : TLMP3404,Session : TLMP3404,Année : TLMP3404,Note : TLMP3504,Résultat : TLMP3504,Session : TLMP3504,Année : TLMP3504,Note : TLMP3604,Résultat : TLMP3604,Session : TLMP3604,Année : TLMP3604,Note : TLMP3004,Résultat : TLMP3004,Session : TLMP3004,Année : TLMP3004,Note : TLMP4104,Résultat : TLMP4104,Session : TLMP4104,Année : TLMP4104,Note : TLMP4204,Résultat : TLMP4204,Session : TLMP4204,Année : TLMP4204,Note : TLMP4304,Résultat : TLMP4304,Session : TLMP4304,Année : TLMP4304,Note : TLMP4404,Résultat : TLMP4404,Session : TLMP4404,Année : TLMP4404,Note : TLMP4504,Résultat : TLMP4504,Session : TLMP4504,Année : TLMP4504,Note : TLMP4604,Résultat : TLMP4604,Session : TLMP4604,Année : TLMP4604,Note : TLMP4004,Résultat : TLMP4004,Session : TLMP4004,Année : TLMP4004
17004916,8.5,AC,2,2019,11,V,1,2019,8.5,AC,2,2019,7,AC,2,2019,12.15,V,1,2019,16.75,V,1,2018,10.65,V,2,2019,7,AC,2,2019,10,V,2,2018,11,V,1,2019,13,V,1,2019,10.1,V,1,2018,14,V,1,2019,10.85,V,2,2019
17004917,12,V,1,2019,10,V,1,2019,8,AC,2,2019,10,V,2,2018,12.55,V,1,2018,10,V,1,2018,10425,V,2,2019,7,AC,2,2018,13.35,V,1,2018,10,V,1,2018,10.25,V,1,2018,14.7,V,1,2018,7.4,AC,2,2018,10.45,V,2,2018
17004920,13.5,V,1,2019,11.5,V,1,2019,10.8,V,1,2018,7,AC,2,2019,10.5,V,1,2018,12,V,1,2018,10883,V,2,2019,16,V,1,2019,13,V,1,2018,10,V,1,2018,13.5,V,1,2019,13.2,V,1,2018,18,V,1,2019,13.95,V,1,2019
17004940,4.5,NRA,1,2019,2.6,NRA,1,2019,8.9,NV,2,2019,7.5,NV,2,2019,6876,NV,2,2019,14.5,V,1,2018,7479,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
17004979,10,V,1,2019,11,V,1,2019,12.8,V,1,2019,10.5,V,1,2019,11862,V,1,2019,10,V,1,2018,11027,V,1,2019,10,V,2,2019,10,V,2,2019,10,V,2,2019,10,V,1,2019,15.43,V,1,2019,12,V,1,2019,11238,V,2,2019
17005013,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
17005077,10,V,2,2019,6,NV,2,2019,7.8,NV,2,2019,6.8,NV,2,2019,11738,V,1,2019,11.5,V,1,2018,8973,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,2,2018,12.95,V,1,2018,0,NV,2,2019,3825,NV,2,2019
17005087,11125,V,1,2019,10,V,1,2019,10,V,1,2019,10,V,2,2019,10,V,2,2019,14.5,V,1,2018,10938,V,2,2019,7,AC,2,2019,10,V,2,2018,10,V,1,2018,13,V,1,2018,12375,V,1,2018,10,V,2,2018,10396,V,2,2019
17005115,10.15,V,1,2018,10.1,V,1,2018,10,V,1,2019,10.3,V,1,2018,10.75,V,1,2018,12.25,V,1,2018,10592,V,1,2019,8.5,AC,2,2018,13.2,V,1,2018,7.3,AC,2,2018,10,V,2,2018,15.6,V,1,2018,8,AC,2,2018,10433,V,2,2018
17005150,11,V,1,2019,7,AC,2,2019,11.2,V,1,2019,12.6,V,1,2019,11776,V,1,2019,14,V,1,2018,11263,V,2,2019,10,V,2,2019,13.8,V,1,2019,16,V,1,2019,12,V,1,2019,12.95,V,1,2018,10,V,2,2019,12458,V,2,2019
17005156,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,3.5,NV,2,2019,,,,,,,,,,,,,,,,,,,,,,,1,2019
17005186,10,V,2,2018,10,V,1,2019,11.7,V,1,2019,13.35,V,1,2019,10,V,2,2018,11.75,V,1,2018,11133,V,1,2019,13,V,1,2019,10.4,V,1,2018,16,V,1,2019,12,V,1,2019,14725,V,1,2018,10,V,2,2018,12688,V,1,2019
17005198,10,V,2,2019,10,V,1,2019,10.6,V,1,2019,8.9,AC,2,2019,10,V,2,2018,10.5,V,1,2018,10,V,2,2019,10,V,2,2019,11.6,V,1,2019,14,V,1,2019,10,V,1,2019,11.65,V,1,2018,10,V,1,2018,11208,V,2,2019
17005207,,,,,1.6,NRA,1,2019,,,,,1.7,NRA,1,2019,0,NRA,1,2019,10,V,2,2018,,,1,2019,,,,,,,,,,,,,,,,,13.71,V,1,2019,10,V,2,2019,,,1,2019
17005240,,,,,0,NRA,1,2019,,,,,0,NRA,1,2019,,,,,0,NRA,1,2019,,,1,2019,0,NV,2,2019,0,NV,2,2019,,,,,10,V,1,2019,0,NV,2,2019,0,NV,2,2019,,,1,2019
17005270,10,V,2,2018,11.6,V,1,2018,11.1,V,1,2019,11.2,V,1,2019,12.4,V,1,2018,10.5,V,1,2018,11133,V,1,2019,8,AC,2,2018,11.95,V,1,2018,10,V,2,2018,10.25,V,1,2018,13625,V,1,2018,8,AC,2,2018,10304,V,2,2018
17005328,16.65,V,1,2018,7,AC,2,2018,11.9,V,1,2018,10,V,2,2018,12.85,V,1,2018,13.75,V,1,2018,12025,V,2,2018,10,V,2,2018,12.55,V,1,2018,11.15,V,1,2018,16,V,1,2019,17.75,V,1,2018,10,V,2,2018,12908,V,1,2019
17005343,9,AC,2,2019,10,V,2,2019,10,V,1,2019,10.95,V,1,2019,7.5,AC,2,2019,10.5,V,1,2018,9658,AC,2,2019,10,V,2,2019,11.4,V,1,2019,12,V,1,2019,16,V,1,2019,14.15,V,1,2018,13,V,1,2019,12758,V,2,2019
17005345,12.25,V,1,2019,10.2,V,1,2018,11.3,V,1,2019,11.2,V,1,2019,13.4,V,1,2019,9.25,AC,2,2019,11267,V,2,2019,12.75,V,1,2019,10.1,V,1,2018,15,V,1,2019,10,V,1,2019,16725,V,1,2018,12,V,1,2019,12763,V,1,2019
17005351,10,V,1,2019,12,V,1,2019,11.2,V,1,2019,7,AC,2,2019,11037,V,1,2019,15.25,V,1,2018,11081,V,2,2019,10,V,2,2019,13.75,V,1,2019,16,V,1,2019,12,V,1,2019,11.45,V,1,2018,19,V,1,2019,13.7,V,2,2019
17005366,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,0,NV,2,2019,,,,,,,,,0,NV,2,2019,,,,,,,1,2019
17005372,10,V,2,2019,7,AC,2,2019,7,AC,2,2019,10,V,2,2019,10226,V,1,2019,10.5,V,1,2018,9121,AC,2,2019,8.5,AC,2,2019,13.4,V,1,2019,9,AC,2,2019,11.5,V,1,2019,11.7,V,1,2019,17,V,1,2019,11.85,V,2,2019
17005380,,,,,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,11.75,V,1,2018,,,1,2019,0,NV,2,2019,,,,,,,,,0,NV,2,2019,0,NV,2,2019,,,,,,,1,2019
17005383,9,AC,2,2019,7,AC,2,2019,8.7,AC,2,2019,10,V,2,2018,10,V,2,2019,12.5,V,1,2018,9533,AC,2,2019,10,V,2,2019,16.1,V,1,2019,16,V,1,2019,15,V,1,2019,15.4,V,1,2018,10.4,V,1,2018,13817,V,2,2019
17005397,10,V,2,2019,10,V,2,2018,10.4,V,1,2019,10,V,1,2019,10.15,V,1,2018,13,V,1,2018,10592,V,2,2019,8.25,AC,2,2019,10,V,2,2018,13,V,1,2019,10,V,1,2019,15.85,V,1,2018,10,V,2,2018,11183,V,2,2019
17005398,9,AC,2,2018,10.8,V,1,2018,11,V,1,2018,10.2,V,1,2018,10,V,1,2018,10,V,2,2018,10167,V,2,2018,18.65,V,1,2019,15.6,V,1,2019,16,V,1,2019,11.75,V,1,2018,13.95,V,1,2018,15.5,V,1,2019,15242,V,1,2019
17005401,3.5,NRA,1,2019,5.6,NV,2,2019,6.5,NV,2,2019,5.8,NV,2,2019,2362,NRA,1,2019,0,NRA,1,2019,3.96,NV,2,2019,7.5,AC,2,2019,12.8,V,1,2019,13,V,1,2019,13,V,1,2019,13.14,V,1,2019,10.1,V,1,2018,11.59,V,2,2019
17005404,10,V,2,2018,8.8,AC,2,2018,11.4,V,1,2018,11.4,V,1,2018,10,V,2,2018,10,V,1,2018,10267,V,2,2018,10,V,2,2018,10,V,2,2019,10,V,2,2018,10,V,1,2018,14.65,V,1,2018,16,V,1,2019,11775,V,2,2019
17005406,13,V,1,2019,10,V,1,2019,10,V,2,2019,10,V,2,2019,11.55,V,1,2019,10,V,2,2018,10758,V,2,2019,7,AC,2,2019,14.6,V,1,2019,18,V,1,2019,14.5,V,1,2019,18.8,V,1,2019,12,V,1,2019,14.15,V,2,2019
17005409,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
17005413,10.5,V,1,2019,7.8,AC,2,2019,10,V,1,2019,7,AC,2,2019,10376,V,1,2019,13.5,V,1,2018,9863,AC,2,2019,10,V,2,2019,16.35,V,1,2019,16,V,1,2019,11.5,V,1,2019,11275,V,1,2018,19,V,1,2019,14021,V,2,2019
17005437,10,V,2,2019,11,V,1,2018,10,V,2,2018,14.6,V,1,2019,9426,AC,2,2019,13.75,V,1,2018,11463,V,2,2019,7.5,AC,2,2019,10.1,V,1,2018,12,V,1,2019,11,V,1,2019,16.57,V,1,2019,11,V,1,2019,11362,V,2,2019
17005440,10,V,1,2019,10,V,2,2018,10,V,1,2018,10,V,2,2018,10162,V,1,2019,18.25,V,1,2018,11402,V,1,2019,10,V,2,2018,10.85,V,1,2018,10,V,2,2018,12.5,V,1,2018,12.4,V,1,2018,11.05,V,1,2018,11133,V,2,2018
17005441,10,V,2,2019,7.4,AC,2,2019,10,V,1,2019,10,V,2,2018,7.5,AC,2,2019,10,V,2,2019,9.15,AC,2,2019,11,V,1,2019,17.95,V,1,2019,10,V,1,2019,10,V,2,2019,16,V,1,2019,11.2,V,1,2018,12692,V,2,2019
17005442,11125,V,1,2019,13.8,V,1,2019,10,V,2,2018,10,V,2,2019,10,V,2,2019,10,V,1,2018,10821,V,2,2019,14,V,1,2019,15.1,V,1,2018,16,V,1,2019,10,V,1,2018,17.95,V,1,2018,15.2,V,1,2018,14708,V,1,2019
17005443,8,AC,2,2019,11.2,V,1,2018,10.1,V,1,2018,10,V,2,2019,10.9,V,1,2018,10,V,2,2018,10033,V,2,2019,4,NV,2,2019,10,V,2,2019,14,V,1,2019,6,NV,2,2019,11425,V,1,2018,13,V,1,2019,9738,NV,2,2019
17005446,10.38,V,1,2018,7,AC,2,2019,10.2,V,1,2019,10.55,V,1,2019,10,V,2,2019,14,V,1,2018,10355,V,2,2019,10,V,2,2019,10,V,2,2018,10,V,2,2019,13.5,V,1,2019,14,V,1,2019,10,V,2,2018,11.25,V,2,2019
17005447,7,NV,2,2019,7,NV,2,2019,3.7,NRA,1,2019,3.6,NRA,1,2019,3912,NRA,1,2019,13.5,V,1,2018,6452,NV,2,2019,10,V,2,2019,13.8,V,1,2019,19,V,1,2019,11,V,1,2019,15.71,V,1,2019,12,V,1,2019,13585,V,2,2019
17005452,11.5,V,1,2019,10.4,V,1,2019,12.3,V,1,2019,10.05,V,1,2019,11.5,V,1,2018,16,V,1,2018,11958,V,1,2019,13,V,1,2019,12,V,1,2018,20,V,1,2019,12,V,1,2019,12.85,V,1,2018,11,V,1,2019,13475,V,1,2019
17005456,,,,,,,,,6,NV,2,2019,1.6,NRA,1,2019,9.5,NV,2,2019,11,V,1,2018,,,1,2019,5.5,NV,2,2019,14.3,V,1,2019,,,,,,,,,13.7,V,1,2019,11,V,1,2019,,,1,2019
17005457,13.75,V,1,2019,11.5,V,1,2019,11.1,V,1,2019,10,V,2,2019,13612,V,1,2019,12,V,1,2018,11994,V,2,2019,8.5,AC,2,2019,14.2,V,1,2019,10,V,2,2018,13.5,V,1,2019,12.6,V,1,2018,11.4,V,1,2018,11.7,V,2,2019
17005459,11625,V,1,2019,14.6,V,1,2019,10.3,V,1,2019,10,V,2,2018,11.2,V,1,2018,11,V,1,2018,11454,V,1,2019,10,V,2,2019,10.9,V,1,2019,13,V,1,2019,12.5,V,1,2019,13.25,V,1,2018,10.6,V,1,2018,11708,V,2,2019
17005463,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
17005471,10,V,2,2018,10,V,1,2019,10,V,1,2018,9,AC,2,2019,10.1,V,1,2018,11,V,1,2018,10017,V,2,2019,7,AC,2,2019,14.1,V,1,2018,12,V,1,2019,10,V,1,2019,13.43,V,1,2019,10,V,1,2019,11088,V,2,2019
17005478,11.5,V,1,2019,10,V,2,2018,10.3,V,1,2019,10,V,2,2019,10,V,2,2018,12.5,V,1,2018,10717,V,2,2019,8.75,AC,2,2019,11.85,V,1,2019,10,V,1,2019,10,V,2,2019,11.95,V,1,2018,11,V,1,2019,10592,V,2,2019
17005525,,,,,1,NRA,1,2019,5.9,NV,2,2019,5.2,NV,2,2019,1426,NRA,1,2019,13,V,1,2018,,,1,2019,10,V,2,2019,12.4,V,1,2019,14,V,1,2019,15.5,V,1,2019,18.29,V,1,2019,14,V,1,2019,14032,V,2,2019
17005530,10.25,V,1,2019,1.6,NRA,1,2019,5.5,NV,2,2019,10,V,2,2019,13012,V,1,2019,10,V,2,2018,8394,NV,2,2019,10.03,V,1,2019,12.3,V,1,2019,11,V,1,2019,12.75,V,1,2019,17.1,V,1,2019,12,V,1,2019,12.53,V,1,2019
17005539,10,V,2,2019,11,V,1,2019,7.8,AC,2,2019,10,V,1,2019,8188,AC,2,2019,10,V,2,2018,9498,AC,2,2019,7.5,AC,2,2019,14.3,V,1,2019,13,V,1,2019,12,V,1,2019,12675,V,1,2018,10,V,2,2018,11579,V,2,2019
17005541,13.45,V,1,2018,10,V,2,2018,11.6,V,1,2019,11.7,V,1,2019,11238,V,1,2019,13.5,V,1,2018,11915,V,1,2019,10,V,2,2018,12.15,V,1,2018,10,V,2,2019,10,V,1,2019,14.8,V,1,2018,10,V,2,2018,11158,V,2,2019
17005543,13.5,V,1,2019,10,V,2,2018,10.6,V,1,2019,11.35,V,1,2019,10,V,2,2019,8.75,AC,2,2019,10.7,V,2,2019,10,V,2,2018,11.1,V,1,2018,10,V,1,2018,7,AC,2,2018,17.7,V,1,2018,10,V,2,2018,10967,V,2,2018
17005557,6.5,NV,2,2019,2.2,NRA,1,2019,7,NV,2,2019,7,NV,2,2019,8,NV,2,2019,13,V,1,2018,7283,NV,2,2019,,,,,,,,,14,V,1,2019,10,V,1,2019,11075,V,1,2018,13,V,1,2019,,,1,2019
17005561,10625,V,1,2019,11,V,1,2019,10,V,2,2019,10,V,2,2019,11.85,V,1,2018,10,V,2,2018,10579,V,2,2019,10.03,V,1,2019,11.1,V,1,2019,10,V,2,2018,13.5,V,1,2019,12.3,V,1,2018,18,V,1,2019,12488,V,1,2019
17005565,10,V,2,2019,10,V,1,2019,11.8,V,1,2019,7,AC,2,2019,8576,AC,2,2019,10,V,2,2018,9563,AC,2,2019,8.5,AC,2,2019,9.9,AC,2,2019,12,V,1,2019,12,V,1,2019,15.6,V,1,2018,10.2,V,1,2018,11367,V,2,2019
17005569,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,,,,,,,,,,,,,0,NV,2,2019,0,NV,2,2019,,,1,2019
17005571,10,V,2,2019,10,V,1,2019,8.4,AC,2,2019,7,AC,2,2019,10888,V,1,2019,11.5,V,1,2018,9631,AC,2,2019,8.75,AC,2,2019,14.1,V,1,2019,16,V,1,2019,11.5,V,1,2019,16.2,V,1,2019,10,V,1,2019,12758,V,2,2019
17005572,10.5,V,1,2019,11.6,V,1,2019,12.2,V,1,2019,11,V,1,2019,12.45,V,1,2018,13,V,1,2018,11792,V,1,2019,13,V,1,2019,14.5,V,1,2018,18,V,1,2019,12,V,1,2019,15.1,V,1,2018,11,V,1,2019,13933,V,1,2019
17005575,8.5,AC,2,2019,10.4,V,1,2019,10,V,2,2019,9,AC,2,2019,8.5,AC,2,2019,14,V,1,2019,10067,V,2,2019,10,V,2,2019,,,,,,,,,,,,,13.14,V,1,2019,12,V,1,2019,,,1,2019
17005580,10,V,2,2018,8,AC,2,2019,10,V,2,2019,10.1,V,1,2019,10,V,2,2019,12.75,V,1,2018,10142,V,2,2019,7,AC,2,2019,9,AC,2,2019,13,V,1,2019,10,V,2,2019,12575,V,1,2018,10,V,1,2018,10263,V,2,2019
17005583,10,V,1,2019,13.6,V,1,2018,13.3,V,1,2019,7,AC,2,2019,10.8,V,1,2019,9625,AC,2,2019,10721,V,2,2019,7,AC,2,2019,8.8,AC,2,2019,12,V,1,2018,10,V,2,2019,11.25,V,1,2018,10,V,2,2019,9842,AC,2,2019
17005587,10,V,2,2019,12.3,V,1,2019,10.1,V,1,2019,12.4,V,1,2019,11588,V,1,2019,12.5,V,1,2018,11481,V,2,2019,11.5,V,1,2019,10.9,V,1,2018,11.6,V,1,2018,13,V,1,2019,12,V,1,2018,13,V,1,2019,12,V,1,2019
17005590,10,V,2,2019,10,V,2,2019,10,V,1,2019,7.1,AC,2,2019,10412,V,1,2019,12.5,V,1,2018,10002,V,2,2019,9,AC,2,2019,11.15,V,1,2019,10,V,2,2019,9,AC,2,2019,16275,V,1,2018,10,V,2,2019,10904,V,2,2019
17005602,7,AC,2,2019,11.2,V,1,2019,11.2,V,1,2018,9.1,AC,2,2019,12.55,V,1,2018,14,V,1,2018,10842,V,2,2019,7,AC,2,2019,11.4,V,1,2019,12,V,1,2019,11,V,1,2019,13.85,V,1,2018,13.15,V,1,2018,11.4,V,2,2019
17005609,7.5,NV,2,2019,8,NV,2,2019,2.6,NRA,1,2019,5,NV,2,2019,7514,NV,2,2019,10125,V,1,2019,6.79,NV,2,2019,,,,,,,,,14,V,1,2019,11,V,1,2019,13.43,V,1,2019,10,V,1,2019,,,1,2019
17005611,,,,,,,,,5.3,NV,2,2019,3.2,NRA,1,2019,6688,NV,2,2019,12,V,1,2018,,,1,2019,,,,,10,V,1,2019,,,,,5,NV,2,2019,11.71,V,1,2019,6,NV,2,2019,,,1,2019
17005612,,,,,,,,,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,10,V,1,2018,,,1,2019,,,,,,,,,,,,,,,,,0,NV,2,2019,,,,,,,1,2019
17005613,10125,V,1,2019,11,V,1,2019,11.7,V,1,2019,10.2,V,1,2018,10.65,V,1,2018,11,V,1,2018,10779,V,1,2019,8.5,AC,2,2019,11.15,V,1,2018,10,V,1,2019,10,V,2,2019,13.8,V,1,2018,10,V,2,2018,10575,V,2,2019
17005615,11.75,V,1,2018,10,V,2,2018,11.6,V,1,2018,9,AC,2,2018,10.6,V,1,2018,13.25,V,1,2018,11033,V,2,2018,10,V,2,2019,13.2,V,1,2018,19,V,1,2019,10.75,V,1,2018,15.35,V,1,2018,10,V,2,2019,13.05,V,2,2019
17005623,8.5,AC,2,2018,10,V,2,2018,10,V,1,2018,10,V,2,2018,10,V,2,2018,14.5,V,1,2018,10.5,V,2,2018,13375,V,1,2019,11.95,V,1,2018,16,V,1,2019,13375,V,1,2018,14.6,V,1,2018,10,V,2,2018,13217,V,1,2019
17005628,14705,V,1,2018,12.4,V,1,2018,10.05,V,1,2018,11.6,V,1,2018,11.75,V,1,2018,10,V,1,2018,11751,V,1,2018,10.25,V,1,2019,10,V,2,2018,10.9,V,1,2018,15.75,V,1,2018,12.15,V,1,2018,10.4,V,1,2018,11575,V,1,2019
17005630,10,V,1,2019,10.6,V,1,2019,10,V,1,2019,10,V,1,2019,12376,V,1,2019,10,V,1,2018,10496,V,1,2019,10,V,2,2018,10.9,V,1,2019,12,V,1,2019,11,V,1,2019,16,V,1,2019,15,V,1,2019,12483,V,1,2019
17005634,10,V,1,2019,7,AC,2,2019,10.4,V,1,2019,10,V,2,2018,12.95,V,1,2018,11.5,V,1,2018,10308,V,2,2019,12.05,V,1,2018,10.35,V,1,2019,15,V,1,2019,10,V,1,2019,15.55,V,1,2018,10,V,2,2018,12158,V,1,2019
17005644,10,V,2,2019,7,AC,2,2019,10,V,1,2019,7,AC,2,2019,10,V,1,2019,12,V,1,2018,9333,AC,2,2019,10,V,2,2019,12.8,V,1,2019,14,V,1,2019,10,V,1,2019,12.75,V,1,2018,10.2,V,1,2018,11625,V,2,2019
17005646,14.75,V,1,2019,11.5,V,1,2019,11,V,1,2018,10.8,V,1,2018,11.8,V,1,2018,12,V,1,2018,11975,V,1,2019,10.03,V,1,2019,14.4,V,1,2019,15,V,1,2019,15,V,1,2019,16.55,V,1,2018,14.4,V,1,2018,14.23,V,1,2019
17005655,10,V,2,2019,2.6,NRA,1,2019,6.9,NV,2,2019,.8,NRA,1,2019,7,NV,2,2019,10375,V,1,2019,6279,NV,2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17005657,10,V,2,2019,7,NV,2,2019,8,NV,2,2019,9,NV,2,2019,7.38,NV,2,2019,12.25,V,1,2018,8938,NV,2,2019,,,,,9,NV,2,2019,10,V,1,2019,,,,,14,V,1,2019,10,V,2,2019,,,1,2019
17005659,9,AC,2,2018,12.4,V,1,2018,10.4,V,1,2018,11,V,1,2018,11.15,V,1,2018,12,V,1,2018,10992,V,2,2018,10,V,2,2019,9.15,AC,2,2019,11,V,1,2019,10,V,2,2019,14.5,V,1,2018,10,V,2,2018,10775,V,2,2019
17005668,10,V,2,2019,5.5,NV,2,2019,10,V,1,2019,2.6,NRA,1,2019,10,V,2,2019,13,V,1,2018,8517,NV,2,2019,10,V,2,2019,7.9,AC,2,2019,10,V,1,2019,8,AC,2,2019,16.8,V,1,2019,10,V,2,2019,10.45,V,2,2019
17005670,10.75,V,1,2019,10,V,2,2018,11.7,V,1,2019,11,V,1,2019,13826,V,1,2019,15.5,V,1,2018,12129,V,1,2019,10.1,V,1,2018,10,V,1,2018,14,V,1,2019,14.5,V,1,2019,17.1,V,1,2019,15,V,1,2019,13.45,V,1,2019
17005675,10,V,2,2018,9,AC,2,2019,11.7,V,1,2019,10.75,V,1,2019,10,V,2,2019,12,V,1,2018,10575,V,2,2019,10.03,V,1,2019,10.05,V,1,2018,10,V,2,2018,13,V,1,2019,12.25,V,1,2018,12,V,1,2019,11222,V,1,2019
17005676,10,V,2,2019,13.6,V,1,2019,10.4,V,1,2019,10,V,2,2018,12.9,V,1,2019,11.75,V,1,2018,11442,V,2,2019,9,AC,2,2019,14.3,V,1,2018,20,V,1,2019,12,V,1,2019,16.4,V,1,2018,10.6,V,1,2018,13717,V,2,2019
17005679,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,0,NV,2,2019,,,,,,,,,0,NV,2,2019,0,NV,2,2019,,,1,2019
17005685,10,V,2,2018,12,V,1,2019,12.5,V,1,2019,10,V,2,2018,12112,V,1,2019,11,V,1,2018,11269,V,1,2019,10,V,2,2019,12.9,V,1,2019,15,V,1,2019,10.5,V,1,2019,12525,V,1,2018,10,V,2,2018,11821,V,2,2019
17005689,0,NRA,1,2019,0,NRA,1,2019,2.2,NRA,1,2019,1.2,NRA,1,2019,11.8,V,1,2018,10,V,1,2018,4.2,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10.7,V,1,2018,10,V,2,2018,3.45,NV,2,2019
